S.n,Product Name,Price,Discount,Discount Price,Retail Price,Brand,Image,Category,Review Rating
2067,HOTTU 12W Max Fast Speed Car Charger (C57),949,10,94.9,1043.9,hottu,https://static.priceoye.pk/images/product-placeholder.svg,mobile-car-chargers,3.1
2068,HOTTU Type C 6.0A Super Fast Charging Data Cable (SF20),599,33,197.67,796.67,hottu,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.9
2069,Airox CB03 Fast Charging Cable,499,33,164.67,663.67,airox,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.4
2070,Aukey 90° Lightning Cable (CB-BAL6),2449,18,440.82,2889.82,aukey,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.1
2071,Airox CB04 USB Data Cable,349,42,146.58,495.58,airox,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.8
2072,Airox V8 120W Super Fast Charging Data Cable (CB-50),449,31,139.19,588.19,airox,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.9
2073,HOTTU Type C 3.0A Super Fast Charging Data Cable (SF11),549,27,148.23,697.23,hottu,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.5
2074,Airox Type-C LED Light Fast Charging Cable (CB-132),499,17,84.83,583.83,airox,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.1
2075,Airox CB14 Charging Cable,399,20,79.8,478.8,airox,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.7
2076,Tronsmart Braided Lightning Cable 4 Feet Length (LTA13),2049,18,368.82,2417.82,tronsmart,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.6
2077,HOTTU Type C 2.4A Super Fast Charging Data Cable (SF10),499,29,144.71,643.71,hottu,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.3
2078,Airox Type-C 120W Super Fast Charging Data Cable (CB-50),499,27,134.73,633.73,airox,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.2
2079,Airox Type-C 3.0A Super Fast Charge Data Cable (CB-07),599,14,83.86,682.86,airox,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.1
2080,Tronsmart Lightning Cable (LTA14),1799,0,0,1799,tronsmart,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.5
2081,Airox iPhone LED Light Fast Charging Cable (CB-132),499,17,84.83,583.83,airox,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.3
2082,TAAR Nova Micro USB Cable,499,27,134.73,633.73,taar,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,2.9
2083,Mi USB-C to Lightning Cable,3049,13,396.37,3445.37,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,2.7
2084,Airox V8 3.0A Super Fast Charge Data Cable (CB-07),499,29,144.71,643.71,airox,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4
2085,Joyroom 3A USB-A to Type-C Fast Charging Cable (S-1030M12),899,25,224.75,1123.75,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.6
2086,Joyroom iPhone Data Cable (S-2030M8),1099,27,296.73,1395.73,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.7
2087,HOTTU 20W PD Fast Charging Data Cable (CTL12),999,17,169.83,1168.83,hottu,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.7
2088,HOTTU Lightning 2.4A Super Fast Charging Data Cable (SF10),399,43,171.57,570.57,hottu,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4
2089,Tronsmart Lightning Cable (LAC01),5799,17,985.83,6784.83,tronsmart,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.6
2090,Joyroom 20W Type-C to Lightning Fast Charging Data Cable (S-CL020A9),1199,40,479.6,1678.6,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.4
2091,Aukey Gen2 Type C to Type C Charging Cable (CB-CD21),2999,25,749.75,3748.75,aukey,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3
2092,TAAR Charge Up Micro USB Cable,399,34,135.66,534.66,taar,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,2.6
2093,LOGIN Type C to Lightning 3.0 Fast Charging Data Cable (LT-PD 1),649,38,246.62,895.62,login,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.2
2094,Aukey USB-C to Lightning Cable (CB-CL2),3749,18,674.82,4423.82,aukey,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.4
2095,Aukey Type-C Charging Cable (CB-AKC2),2199,21,461.79,2660.79,aukey,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4
2096,TAAR NovaTYPE-C Cable,549,24,131.76,680.76,taar,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.7
2097,LOGIN IOS 40w Support Data Cable With Led Indication (LT-212),799,20,159.8,958.8,login,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.9
2098,LOGIN Micro 2.4A Metal Data Cable (LT-D3),449,47,211.03,660.03,login,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.3
2099,LOGIN Micro 2.1A Data Cable (LT-D2),499,44,219.56,718.56,login,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,2.9
2100,Joyroom Type-C to Lightning PD Fast Charging Cable (S-M430),1749,20,349.8,2098.8,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.4
2101,Joyroom 27W Type-C to Lightning PD Fast Charging Cable (S-M431),2099,16,335.84,2434.84,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.6
2102,Aukey 90° Lightning Cable (CB-BAL6),2449,18,440.82,2889.82,aukey,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.5
2103,Aukey Gen2 Type C to Type C Charging Cable (CB-CD21),2999,25,749.75,3748.75,aukey,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.7
2104,Aukey USB-C to Lightning Cable (CB-CL2),3749,18,674.82,4423.82,aukey,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,2.8
2105,Aukey Type-C Charging Cable (CB-AKC2),2199,21,461.79,2660.79,aukey,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.5
2106,Aukey USB-C to USB-C Cable (CB-CD45),1549,6,92.94,1641.94,aukey,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.4
2107,Aukey Lightning Cable (CB-BAL4),2449,39,955.11,3404.11,aukey,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.3
2108,Aukey Type-C To Lightning Cable (CB-CL1),3399,19,645.81,4044.81,aukey,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.2
2109,Aukey Gen1 Type-C Cable (CB-AC1),2199,27,593.73,2792.73,aukey,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,2.7
2110,Aukey Type-C Charging Cable (CB-AKC1),1899,35,664.65,2563.65,aukey,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.9
2111,Aukey Lightning Cable (CB-BAL2),2499,35,874.65,3373.65,aukey,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,2.6
2112,Aukey Gold Plated Android Charging Cable (CB-MD2),825,35,288.75,1113.75,aukey,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.5
2113,Aukey Type-C Cable (CB-CD5),950,35,332.5,1282.5,aukey,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,2.7
2114,Aukey Type-C Charging Cable (CB-AC2),1500,35,525,2025,aukey,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,2.9
2115,Aukey Lightning Cable (CB-BAL1),2275,35,796.25,3071.25,aukey,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.4
2116,Aukey Type-C to Type-C Cable (CB-CD29),1175,35,411.25,1586.25,aukey,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,2.9
2117,Joyroom 3A USB-A to Type-C Fast Charging Cable (S-1030M12),899,25,224.75,1123.75,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.8
2118,Joyroom iPhone Data Cable (S-2030M8),1099,27,296.73,1395.73,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.2
2119,Joyroom 20W Type-C to Lightning Fast Charging Data Cable (S-CL020A9),1199,40,479.6,1678.6,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.5
2120,Joyroom Type-C to Lightning PD Fast Charging Cable (S-M430),1749,20,349.8,2098.8,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.1
2121,Joyroom 27W Type-C to Lightning PD Fast Charging Cable (S-M431),2099,16,335.84,2434.84,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.5
2122,Joyroom 60W Type-C to Type-C Cable (S-CC060A9),1199,20,239.8,1438.8,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4
2123,Joyroom 3A USB-A to Micro Fast Charging Cable (S-1030M12),849,29,246.21,1095.21,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.7
2124,Joyroom 3A USB-A to iPhone Fast Charging Cable (S-1030M12),899,25,224.75,1123.75,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.2
2125,Joyroom Type-C to Type-C Fast Charging Cable (S-1230M3),1199,20,239.8,1438.8,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.8
2126,Joyroom Lightning to HDMI 4K Mirroring Cable (SY-35L1),3299,18,593.82,3892.82,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.1
2127,Joyroom Type-C Data Cable (S-1030M8),849,29,246.21,1095.21,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.5
2128,Joyroom Lightning Cable (S-1030M8),849,29,246.21,1095.21,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,2.7
2129,Joyroom Micro Data Cable (S-2030M8),999,29,289.71,1288.71,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,2.8
2130,JOYROOM S-1T3018A18 Multi-Use Cable,1299,29,376.71,1675.71,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.7
2131,Joyroom Android Data Cable (S-1030M8),749,25,187.25,936.25,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.6
2132,Joyroom Type-C Data Cable (S-2030M8),1099,27,296.73,1395.73,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.7
2133,Joyroom 3 In 1 Charging Cable (S-1230G4),1399,30,419.7,1818.7,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.8
2134,Joyroom 3ft Type-C Charging Cable (SM-405),599,30,179.7,778.7,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,2.9
2135,Joyroom 3A 8-Pin Lightning Gaming Angle Head Fast Charging Data Cable (S-1230N4),799,30,239.7,1038.7,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.6
2136,Joyroom Charging Cable Type-C to Lightning PD Fast (1.2m),2449,30,734.7,3183.7,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,2.8
2137,Joyroom Type-c To Lightning Cable S-1224M3,1299,30,389.7,1688.7,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.6
2138,Joyroom HDMI to HDMI Cable (SY-20H1),1349,30,404.7,1753.7,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,2.8
2139,Joyroom Type-C to Lightning Fast Charging Cable (S-1224M3),1349,30,404.7,1753.7,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3
2140,Joyroom Type-C to Lightning Fast Charging Cable (S-1224k2),1299,30,389.7,1688.7,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.7
2141,Joyroom 3 In 1 Super Fast Charging Cable (S-1260G5),1949,30,584.7,2533.7,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.1
2142,Joyroom Type C Cable (SM405),300,30,90,390,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.3
2143,Joyroom Type-C To Type-C Cable 60W (SM412),392,30,117.6,509.6,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.8
2144,Joyroom M8 Micro USB Cable (6.5ft),360,30,108,468,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.7
2145,Joyroom Type-C Cable 6A (S-1060M12),699,30,209.7,908.7,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.8
2146,Joyroom M8 Type-C Cable (3ft),330,30,99,429,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.6
2147,Joyroom M8 Micro USB Cable (3ft),285,30,85.5,370.5,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.8
2148,Joyroom M8 Type-C Cable (6.5ft),420,30,126,546,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.6
2149,Joyroom Type C Cable (S-1050M7),600,30,180,780,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4
2150,Joyroom M8 Lightning Cable (3ft),330,30,99,429,joyroom,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,2.6
2151,LOGIN Type C to Lightning 3.0 Fast Charging Data Cable (LT-PD 1),649,38,246.62,895.62,login,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,2.6
2152,LOGIN IOS 40w Support Data Cable With Led Indication (LT-212),799,20,159.8,958.8,login,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.5
2153,LOGIN Micro 2.4A Metal Data Cable (LT-D3),449,47,211.03,660.03,login,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.2
2154,LOGIN Micro 2.1A Data Cable (LT-D2),499,44,219.56,718.56,login,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.4
2155,LOGIN Type C 2.4A TPE Wire (LT-D121),449,47,211.03,660.03,login,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.7
2156,LOGIN Micro 2.4A Metal Data Cable (LT-C7),449,47,211.03,660.03,login,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.6
2157,LOGIN Micro 2.4A Stylish Metal Look Data Cable (LT-D5),549,42,230.58,779.58,login,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4
2158,LOGIN Quick Charge Denim Braided 3-in-1 Data Cable (LT-333),949,37,351.13,1300.13,login,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.6
2159,LOGIN Micro 2.4A TPE Wire (LT-D121),449,37,166.13,615.13,login,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3
2160,LOGIN Micro 3.1A Data Cable (LT-DC10),549,37,203.13,752.13,login,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.3
2161,LOGIN Type C 2.1A Data Cable (LT-D2),499,37,184.63,683.63,login,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.8
2162,LOGIN Micro 2.4A Data Cable (LT-DC10),549,37,203.13,752.13,login,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,2.7
2163,LOGIN Type C 40w Support Data Cable With Led Indication (LT-212),799,37,295.63,1094.63,login,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.5
2164,LOGIN Micro 2.4A Stylish Metal Look Data Cable (LT-D9),549,37,203.13,752.13,login,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.8
2165,LOGIN Micro 2.4A Data Cable (LT-D102),449,37,166.13,615.13,login,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.2
2166,Login LT-40 Micro Data Cable (Metal),349,37,129.13,478.13,login,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.5
2167,Tronsmart Braided Lightning Cable 4 Feet Length (LTA13),2049,18,368.82,2417.82,tronsmart,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.9
2168,Tronsmart Lightning Cable (LTA14),1799,0,0,1799,tronsmart,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.1
2169,Tronsmart Lightning Cable (LAC01),5799,17,985.83,6784.83,tronsmart,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,2.9
2170,Tronsmart Type C Cable (ATC6),1349,25,337.25,1686.25,tronsmart,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4
2171,Airox CB03 Fast Charging Cable,499,33,164.67,663.67,airox,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.6
2172,Airox CB04 USB Data Cable,349,42,146.58,495.58,airox,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,2.8
2173,Airox V8 120W Super Fast Charging Data Cable (CB-50),449,31,139.19,588.19,airox,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,5
2174,Airox Type-C LED Light Fast Charging Cable (CB-132),499,17,84.83,583.83,airox,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,2.9
2175,Airox CB14 Charging Cable,399,20,79.8,478.8,airox,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.3
2176,Airox Type-C 120W Super Fast Charging Data Cable (CB-50),499,27,134.73,633.73,airox,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.4
2177,Airox Type-C 3.0A Super Fast Charge Data Cable (CB-07),599,14,83.86,682.86,airox,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3
2178,Airox iPhone LED Light Fast Charging Cable (CB-132),499,17,84.83,583.83,airox,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.7
2179,Airox V8 3.0A Super Fast Charge Data Cable (CB-07),499,29,144.71,643.71,airox,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,2.9
2180,Airox V8 Quick Charging Data Cable (CB-03),499,17,84.83,583.83,airox,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.1
2181,Airox iPhone 120W Super Fast Charging Data Cable (CB-50),499,29,144.71,643.71,airox,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.2
2182,Airox Type-C to Type-C Fast Charging Cable (CB-08),499,29,144.71,643.71,airox,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,2.7
2183,Airox Type-C to Lightning Fast Charging Cable (CB-08),599,29,173.71,772.71,airox,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.7
2184,Airox CB05 Pro Type-C 2.4A Pro Fast Charging Data Cable,349,29,101.21,450.21,airox,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,3.2
2185,Airox iPhone 3.0A Super Fast Charge Data Cable (CB-07),399,29,115.71,514.71,airox,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,2.5
2186,Airox V8 LED Light Fast Charging Cable (CB-132),449,29,130.21,579.21,airox,https://static.priceoye.pk/images/product-placeholder.svg,mobile-cables,4.3
